incident_id,reported_at,city,neighborhood,animal_type,animal_count,age_group,behavior,mobility,weather,report_channel,traffic_risk,near_traffic,near_school,very_thin,bleeding,open_wound,pregnant_or_nursing,has_collar,reporter_confidence,visible_injury,severity_score,priority,resolution_time_hours,outcome
INC-110255,2025-09-06 05:33:44,Tirana,Kinostudio,Dog,1,Adult,Fearful,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,3,P3,41.82,Monitor
INC-110256,2025-04-01 02:43:12,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,3,No,19,P3,48.3,Unable to Locate
INC-110257,2025-03-30 12:11:06,Tirana,Myslym Shyri,Cat,1,Puppy/Kitten,Fearful,Unknown,Clear,Call,Low,0,1,0,0,0,0,0,3,Yes,30,P3,52.04,Shelter Intake
INC-110258,2025-02-19 14:21:58,Tirana,Fresku,Dog,2,Adult,Calm,Limping,Cold,App,Low,0,0,1,0,0,0,0,2,No,48,P2,12.53,Treated & Released
INC-110259,2025-01-07 13:11:34,Tirana,Kombinat,Dog,1,Adult,Calm,Immobile,Cold,Walk-in,Medium,1,0,0,0,0,0,0,5,No,38,P3,52.31,Treated & Released
INC-110260,2025-03-23 19:54:25,Tirana,Laprakë,Cat,1,Senior,Unknown,Normal,Clear,WhatsApp,Low,0,0,0,1,0,0,0,2,No,48,P3,85.9,Shelter Intake
INC-110261,2025-07-03 08:58:30,Tirana,Fresku,Cat,1,Adult,Fearful,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,Yes,7,P3,31.15,Treated & Released
INC-110262,2025-05-13 22:11:11,Tirana,Selitë,Dog,1,Unknown,Calm,Immobile,Clear,App,Low,0,0,0,0,0,0,0,3,No,19,P3,32.39,Monitor
INC-110263,2025-04-04 03:58:37,Tirana,Myslym Shyri,Cat,1,Adult,Weak,Normal,Clear,WhatsApp,Low,0,0,1,0,0,0,0,3,No,31,P3,47.57,Shelter Intake
INC-110264,2025-03-23 05:35:40,Tirana,Ali Demi,Dog,1,Adult,Aggressive,Limping,Clear,Walk-in,Medium,1,0,0,0,0,0,0,3,No,26,P3,55.58,Treated & Released
INC-110265,2025-12-14 01:00:54,Tirana,Astir,Cat,1,Adult,Fearful,Normal,Rain,App,Low,0,0,0,0,0,0,0,1,No,17,P3,35.56,Referred to Partner Vet
INC-110266,2025-05-15 10:44:33,Tirana,21 Dhjetori,Cat,1,Adult,Calm,Unknown,Clear,App,Medium,1,0,0,1,0,0,0,3,No,55,P3,57.54,Referred to Partner Vet
INC-110267,2025-04-28 02:29:40,Tirana,Paskuqan,Cat,1,Unknown,Unknown,Immobile,Clear,App,Low,0,0,0,0,0,0,0,4,Yes,15,P3,68.37,Referred to Partner Vet
INC-110268,2025-10-12 18:14:52,Tirana,21 Dhjetori,Cat,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,No,14,P3,43.01,Treated & Released
INC-110269,2025-11-11 16:13:00,Tirana,Don Bosko,Dog,3,Adult,Calm,Unknown,Clear,Call,Low,0,0,0,0,0,0,0,2,No,15,P3,57.55,Monitor
INC-110270,2025-03-22 14:14:03,Tirana,Laprakë,Dog,1,Adult,Calm,Limping,Clear,App,Low,0,0,0,0,0,0,0,3,No,23,P3,40.69,Monitor
INC-110271,2025-07-29 12:28:17,Tirana,Fresku,Cat,3,Puppy/Kitten,Calm,Normal,Rain,WhatsApp,Low,0,0,0,0,1,0,0,3,No,41,P3,43.78,Referred to Partner Vet
INC-110272,2025-07-26 02:59:36,Tirana,21 Dhjetori,Dog,2,Adult,Calm,Limping,Clear,WhatsApp,Medium,1,0,1,0,0,1,0,3,No,41,P3,50.97,Treated & Released
INC-110273,2025-11-29 04:38:46,Tirana,Kombinat,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,2,No,21,P3,49.76,Monitor
INC-110274,2025-11-19 11:34:29,Tirana,Fresku,Dog,2,Senior,Calm,Limping,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,No,24,P3,50.21,Monitor
INC-110275,2025-01-05 16:56:22,Tirana,Selitë,Dog,1,Adult,Weak,Normal,Cold,WhatsApp,Medium,0,0,0,0,0,0,0,4,No,27,P3,29.48,Monitor
INC-110276,2025-11-12 23:31:03,Tirana,Astir,Cat,1,Puppy/Kitten,Fearful,Normal,Rain,Call,Medium,1,0,0,0,0,1,0,3,Yes,27,P3,49.59,Shelter Intake
INC-110277,2025-09-26 16:17:13,Tirana,Rruga e Kavajës,Dog,1,Puppy/Kitten,Calm,Normal,Clear,WhatsApp,Medium,0,0,0,0,0,0,0,4,No,16,P3,44.86,Unable to Locate
INC-110278,2025-05-13 14:45:16,Tirana,Xhamllik,Cat,1,Unknown,Calm,Normal,Rain,Call,Low,0,0,0,0,0,1,0,3,Yes,20,P3,39.91,Treated & Released
INC-110279,2025-10-17 21:17:48,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Unknown,Unknown,Clear,App,Medium,1,0,1,0,0,0,0,2,Yes,37,P2,14.07,Unable to Locate
INC-110280,2025-03-02 19:05:06,Tirana,Kinostudio,Dog,2,Adult,Calm,Normal,Rain,App,Low,0,0,0,0,0,0,0,4,No,8,P3,26.57,Unable to Locate
INC-110281,2025-07-17 02:56:10,Tirana,Kinostudio,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,0,1,0,0,0,4,Yes,44,P2,18.84,Referred to Partner Vet
INC-110282,2025-01-21 18:13:58,Tirana,Myslym Shyri,Dog,1,Adult,Calm,Unknown,Rain,App,Low,0,1,0,0,0,0,0,2,No,18,P3,59.39,Treated & Released
INC-110283,2025-05-13 14:05:29,Tirana,21 Dhjetori,Dog,2,Senior,Calm,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,5,Yes,18,P3,26.43,Referred to Partner Vet
INC-110284,2025-12-14 06:41:50,Tirana,Paskuqan,Dog,1,Adult,Fearful,Unknown,Rain,App,High,1,0,0,0,0,0,0,3,No,19,P3,26.08,Referred to Partner Vet
INC-110285,2025-03-22 20:09:54,Tirana,Paskuqan,Dog,1,Adult,Calm,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,1,No,16,P3,41.13,Referred to Partner Vet
INC-110286,2025-12-24 03:14:23,Tirana,Fresku,Cat,3,Adult,Calm,Limping,Rain,App,Low,0,0,0,0,0,0,0,1,No,8,P3,46.89,Treated & Released
INC-110287,2025-08-27 09:45:12,Tirana,Ali Demi,Dog,3,Puppy/Kitten,Aggressive,Normal,Heatwave,Call,Medium,0,0,0,0,0,0,0,4,Yes,37,P3,59.58,Treated & Released
INC-110288,2025-04-10 04:30:10,Tirana,Xhamllik,Cat,1,Puppy/Kitten,Calm,Normal,Rain,Email,Medium,1,0,0,0,0,0,0,3,Yes,23,P3,68.2,Monitor
INC-110289,2025-09-04 18:49:54,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Clear,Walk-in,Low,0,1,0,0,0,0,0,3,Yes,15,P3,40.09,Treated & Released
INC-110290,2025-08-31 09:25:53,Tirana,Rruga e Kavajës,Dog,1,Adult,Calm,Limping,Clear,Email,Low,0,0,1,0,0,0,1,2,Yes,46,P2,11.62,Unable to Locate
INC-110291,2025-10-22 02:27:19,Tirana,Don Bosko,Cat,2,Unknown,Calm,Normal,Clear,Call,High,1,0,0,0,0,0,0,3,No,20,P3,65.77,Shelter Intake
INC-110292,2025-09-22 12:35:30,Tirana,Selitë,Dog,1,Senior,Weak,Normal,Cold,WhatsApp,Low,0,0,1,0,0,0,0,2,No,46,P2,29.22,Shelter Intake
INC-110293,2025-09-02 17:52:25,Tirana,Blloku,Dog,1,Puppy/Kitten,Fearful,Normal,Rain,Call,High,1,0,0,0,0,0,0,1,No,26,P2,7.01,Monitor
INC-110294,2025-09-06 00:23:05,Tirana,Myslym Shyri,Cat,4,Adult,Weak,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,17,P3,47.0,Treated & Released
INC-110295,2025-07-07 17:45:48,Tirana,Laprakë,Dog,1,Adult,Calm,Immobile,Heatwave,Call,Low,0,0,0,0,0,0,0,1,Yes,37,P3,49.82,Referred to Partner Vet
INC-110296,2025-05-15 14:14:44,Tirana,Ali Demi,Cat,3,Adult,Unknown,Unknown,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,27,P3,26.26,Treated & Released
INC-110297,2025-09-30 05:51:07,Tirana,Rruga e Kavajës,Dog,1,Unknown,Unknown,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,No,10,P3,25.23,Treated & Released
INC-110298,2025-09-23 21:47:42,Tirana,21 Dhjetori,Dog,2,Adult,Calm,Limping,Rain,Call,Medium,1,1,0,0,0,0,0,3,Yes,30,P3,148.66,Shelter Intake
INC-110299,2025-10-14 00:46:34,Tirana,Yzberisht,Dog,1,Adult,Fearful,Normal,Clear,Email,Low,0,0,0,0,0,1,0,3,No,8,P3,28.98,Referred to Partner Vet
INC-110300,2025-03-11 07:29:37,Tirana,Laprakë,Cat,1,Puppy/Kitten,Weak,Limping,Clear,Call,Medium,1,0,0,0,0,0,0,3,Yes,36,P2,17.02,Shelter Intake
INC-110301,2025-01-19 03:44:58,Tirana,Kombinat,Cat,2,Adult,Calm,Normal,Cold,App,Low,0,0,0,0,0,1,0,2,Yes,13,P3,58.33,Monitor
INC-110302,2025-05-29 19:32:28,Tirana,21 Dhjetori,Cat,1,Puppy/Kitten,Fearful,Normal,Rain,App,Low,0,0,0,1,0,0,0,3,No,43,P3,46.41,Treated & Released
INC-110303,2025-01-15 15:14:13,Tirana,Fresku,Cat,1,Senior,Fearful,Normal,Cold,WhatsApp,Low,0,0,1,0,0,0,0,5,Yes,37,P3,61.55,Monitor
INC-110304,2025-08-05 00:20:26,Tirana,Xhamllik,Dog,1,Puppy/Kitten,Calm,Limping,Heatwave,Call,Low,0,1,1,0,0,0,0,3,Yes,52,P2,13.97,Shelter Intake
INC-110305,2025-03-24 10:24:15,Tirana,Ali Demi,Cat,3,Puppy/Kitten,Unknown,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,3,Yes,22,P3,68.88,Unable to Locate
INC-110306,2025-04-20 00:59:21,Tirana,Kinostudio,Dog,1,Adult,Calm,Limping,Rain,WhatsApp,Low,0,0,0,0,0,0,0,5,Yes,18,P3,47.56,Referred to Partner Vet
INC-110307,2025-06-02 19:16:07,Tirana,Kombinat,Cat,1,Puppy/Kitten,Calm,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,No,26,P3,44.48,Shelter Intake
INC-110308,2025-07-10 20:35:20,Tirana,21 Dhjetori,Cat,1,Senior,Calm,Normal,Clear,Call,Low,0,1,0,0,0,0,0,2,No,25,P3,39.21,Treated & Released
INC-110309,2025-03-05 21:26:26,Tirana,Laprakë,Cat,1,Adult,Fearful,Normal,Rain,Call,Low,0,0,1,0,0,0,0,2,Yes,17,P3,35.79,Treated & Released
INC-110310,2025-01-24 06:53:45,Tirana,Kinostudio,Dog,1,Adult,Calm,Normal,Cold,Walk-in,Low,0,0,0,0,0,0,0,4,No,11,P3,69.27,Shelter Intake
INC-110311,2025-09-14 14:11:50,Tirana,Blloku,Cat,1,Puppy/Kitten,Calm,Normal,Clear,WhatsApp,High,1,1,0,0,0,0,0,5,No,33,P3,35.67,Shelter Intake
INC-110312,2025-07-27 00:30:47,Tirana,Rruga e Kavajës,Dog,1,Adult,Calm,Limping,Clear,App,Medium,1,0,0,0,0,0,0,4,No,32,P2,17.89,Treated & Released
INC-110313,2025-06-27 03:09:42,Tirana,Kombinat,Cat,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,1,0,0,0,0,2,No,37,P2,13.76,Referred to Partner Vet
INC-110314,2025-09-05 15:57:37,Tirana,Xhamllik,Cat,1,Adult,Fearful,Unknown,Cold,App,Low,0,0,0,0,0,0,0,2,No,24,P3,43.38,Referred to Partner Vet
INC-110315,2025-05-24 20:02:48,Tirana,Kinostudio,Cat,1,Adult,Fearful,Normal,Clear,WhatsApp,Low,0,0,0,0,1,0,0,5,Yes,33,P3,47.47,Treated & Released
INC-110316,2025-03-29 11:42:06,Tirana,Myslym Shyri,Dog,2,Adult,Aggressive,Limping,Clear,WhatsApp,Medium,1,0,0,0,0,1,0,1,Yes,32,P3,41.34,Referred to Partner Vet
INC-110317,2025-10-10 19:35:50,Tirana,Astir,Cat,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,17,P3,52.86,Treated & Released
INC-110318,2025-02-02 06:42:37,Tirana,Xhamllik,Dog,1,Adult,Calm,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,No,33,P3,82.86,Treated & Released
INC-110319,2025-10-06 02:48:15,Tirana,Paskuqan,Dog,1,Unknown,Aggressive,Normal,Clear,Call,Low,0,0,0,0,0,0,0,1,No,12,P3,48.74,Shelter Intake
INC-110320,2025-07-25 13:00:07,Tirana,Blloku,Cat,1,Senior,Calm,Normal,Clear,WhatsApp,Low,0,1,0,0,0,0,1,3,Yes,31,P2,12.39,Shelter Intake
INC-110321,2025-01-17 16:38:02,Tirana,Fresku,Dog,1,Adult,Aggressive,Immobile,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,25,P3,21.09,Referred to Partner Vet
INC-110322,2025-03-17 04:27:01,Tirana,Blloku,Dog,1,Unknown,Unknown,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,3,P3,36.1,Shelter Intake
INC-110323,2025-07-31 11:45:24,Tirana,Ali Demi,Dog,1,Adult,Calm,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,2,No,14,P3,27.82,Shelter Intake
INC-110324,2025-01-01 19:59:25,Tirana,Kombinat,Dog,3,Adult,Unknown,Normal,Rain,WhatsApp,High,1,0,0,0,0,0,0,4,Yes,13,P3,38.2,Treated & Released
INC-110325,2025-05-16 17:42:20,Tirana,Astir,Cat,1,Puppy/Kitten,Calm,Normal,Clear,Email,Medium,0,0,0,0,0,0,0,2,No,16,P3,38.73,Treated & Released
INC-110326,2025-10-03 07:26:48,Tirana,Myslym Shyri,Cat,2,Unknown,Weak,Limping,Clear,Call,High,1,0,1,0,0,0,0,5,No,60,P2,11.09,Unable to Locate
INC-110327,2025-02-04 16:53:51,Tirana,Yzberisht,Dog,1,Unknown,Unknown,Unknown,Cold,Call,High,1,0,0,0,0,0,0,2,No,23,P3,43.13,Unable to Locate
INC-110328,2025-02-10 10:15:16,Tirana,Kinostudio,Dog,1,Unknown,Calm,Limping,Rain,Call,Low,0,0,0,0,0,0,0,4,No,22,P3,37.65,Unable to Locate
INC-110329,2025-01-21 11:10:51,Tirana,Don Bosko,Cat,2,Puppy/Kitten,Fearful,Normal,Rain,Call,Low,0,0,0,0,1,1,0,2,Yes,30,P2,10.54,Referred to Partner Vet
INC-110330,2025-11-08 06:35:32,Tirana,Ali Demi,Cat,1,Senior,Unknown,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,19,P2,13.55,Referred to Partner Vet
INC-110331,2025-12-03 03:44:46,Tirana,Kombinat,Dog,1,Senior,Weak,Normal,Rain,App,Medium,1,0,1,0,0,0,1,5,No,50,P2,13.6,Referred to Partner Vet
INC-110332,2025-04-11 06:55:27,Tirana,Fresku,Dog,1,Adult,Fearful,Normal,Clear,Call,Medium,1,0,1,0,0,1,0,5,No,38,P3,57.78,Shelter Intake
INC-110333,2025-10-05 02:07:36,Tirana,Yzberisht,Dog,1,Unknown,Aggressive,Normal,Rain,Call,Low,0,1,0,0,0,0,0,2,Yes,21,P3,50.96,Treated & Released
INC-110334,2025-07-15 00:04:29,Tirana,Kombinat,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,App,Low,0,0,0,0,0,0,0,4,Yes,36,P1,5.5,Treated & Released
INC-110335,2025-01-24 07:57:31,Tirana,Yzberisht,Cat,1,Unknown,Calm,Limping,Rain,App,Medium,0,0,0,0,0,0,0,3,No,24,P3,67.8,Treated & Released
INC-110336,2025-12-25 07:11:01,Tirana,Kinostudio,Dog,1,Adult,Calm,Limping,Cold,WhatsApp,Medium,0,0,0,0,0,0,0,5,Yes,32,P2,17.05,Referred to Partner Vet
INC-110337,2025-02-11 13:28:35,Tirana,Rruga e Kavajës,Cat,3,Adult,Weak,Normal,Cold,App,Low,0,0,0,0,0,0,0,3,No,30,P3,69.23,Treated & Released
INC-110338,2025-07-26 03:25:41,Tirana,21 Dhjetori,Dog,1,Adult,Fearful,Limping,Clear,Call,Low,0,0,1,0,0,0,0,5,No,28,P3,33.13,Shelter Intake
INC-110339,2025-12-05 16:20:44,Tirana,Kinostudio,Cat,1,Adult,Fearful,Normal,Clear,Call,High,1,1,1,0,0,0,0,3,No,42,P2,14.86,Shelter Intake
INC-110340,2025-12-21 12:27:55,Tirana,Astir,Dog,2,Puppy/Kitten,Calm,Normal,Rain,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,20,P3,52.47,Treated & Released
INC-110341,2025-06-12 10:05:48,Tirana,Kinostudio,Dog,2,Adult,Calm,Immobile,Rain,Call,Low,0,1,0,0,1,0,0,3,No,48,P3,37.01,Shelter Intake
INC-110342,2025-01-29 05:32:02,Tirana,Kombinat,Cat,1,Adult,Calm,Limping,Cold,Walk-in,High,1,0,0,0,0,0,0,5,No,28,P3,64.68,Shelter Intake
INC-110343,2025-07-27 10:28:01,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,3,Yes,43,P3,80.12,Shelter Intake
INC-110344,2025-11-19 21:50:36,Tirana,Blloku,Dog,3,Puppy/Kitten,Fearful,Normal,Clear,App,Medium,1,0,0,0,0,0,1,3,Yes,23,P3,31.04,Shelter Intake
INC-110345,2025-05-16 21:28:15,Tirana,Xhamllik,Cat,2,Unknown,Fearful,Normal,Clear,App,Low,0,0,0,1,0,0,0,3,Yes,33,P2,8.4,Treated & Released
INC-110346,2025-03-16 08:15:40,Tirana,Selitë,Cat,2,Adult,Fearful,Normal,Rain,Walk-in,Medium,0,0,0,0,0,0,0,3,Yes,10,P3,34.97,Monitor
INC-110347,2025-03-08 22:49:58,Tirana,Astir,Cat,1,Adult,Aggressive,Normal,Clear,Walk-in,Low,0,0,0,1,0,0,0,3,Yes,55,P2,19.78,Shelter Intake
INC-110348,2025-08-15 09:24:32,Tirana,Xhamllik,Cat,1,Adult,Unknown,Limping,Heatwave,Walk-in,High,1,0,0,0,0,0,0,5,No,29,P1,3.86,Shelter Intake
INC-110349,2025-03-27 20:48:18,Tirana,Selitë,Cat,2,Adult,Calm,Normal,Clear,Email,Low,0,0,0,1,0,0,0,2,Yes,52,P3,57.79,Unable to Locate
INC-110350,2025-05-30 19:24:58,Tirana,Kombinat,Dog,1,Unknown,Calm,Normal,Clear,App,Medium,1,0,0,0,0,0,0,3,No,27,P3,27.06,Shelter Intake
INC-110351,2025-09-10 18:01:14,Tirana,Don Bosko,Cat,1,Adult,Fearful,Normal,Rain,Call,Medium,0,1,0,0,0,0,0,2,No,27,P3,61.09,Referred to Partner Vet
INC-110352,2025-04-13 22:20:14,Tirana,Selitë,Dog,3,Adult,Calm,Limping,Clear,Walk-in,Low,0,0,0,0,0,0,0,1,No,20,P3,35.92,Shelter Intake
INC-110353,2025-09-09 01:38:42,Tirana,Kombinat,Cat,4,Senior,Unknown,Normal,Rain,App,Low,0,0,0,0,0,0,0,5,No,22,P3,24.63,Referred to Partner Vet
INC-110354,2025-05-17 08:55:36,Tirana,Selitë,Dog,1,Unknown,Calm,Normal,Rain,App,High,1,0,0,0,0,0,0,3,No,13,P3,49.71,Treated & Released
INC-110355,2025-10-10 21:08:02,Tirana,Selitë,Dog,3,Adult,Weak,Normal,Clear,Call,Low,0,0,0,0,0,0,0,1,Yes,17,P3,27.66,Monitor
INC-110356,2025-04-30 05:02:39,Tirana,Kinostudio,Cat,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,1,0,0,0,0,3,Yes,18,P3,29.15,Monitor
INC-110357,2025-06-12 13:17:53,Tirana,Laprakë,Dog,2,Adult,Calm,Normal,Rain,Email,Medium,1,0,0,0,0,0,0,4,Yes,31,P1,4.27,Treated & Released
INC-110358,2025-08-25 08:56:57,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Weak,Unknown,Rain,Call,Low,0,0,0,0,1,0,0,2,No,54,P2,21.3,Shelter Intake
INC-110359,2025-03-31 07:10:36,Tirana,Don Bosko,Cat,1,Adult,Unknown,Limping,Clear,Call,Low,0,0,0,0,0,0,0,2,Yes,8,P3,40.02,Monitor
INC-110360,2025-10-21 21:32:12,Tirana,Selitë,Dog,1,Adult,Unknown,Normal,Rain,Call,Medium,1,0,0,0,0,0,0,2,No,17,P3,32.42,Unable to Locate
INC-110361,2025-10-24 16:28:01,Tirana,Fresku,Dog,1,Puppy/Kitten,Unknown,Normal,Cold,WhatsApp,Medium,0,0,1,0,0,0,0,5,Yes,47,P2,8.03,Unable to Locate
INC-110362,2025-06-08 16:42:26,Tirana,Yzberisht,Dog,2,Adult,Weak,Immobile,Clear,App,Medium,0,0,0,1,0,0,0,1,Yes,56,P3,74.17,Shelter Intake
INC-110363,2025-03-16 23:00:47,Tirana,Kombinat,Dog,2,Adult,Calm,Normal,Clear,App,Medium,1,0,1,0,0,0,0,3,Yes,29,P3,59.39,Shelter Intake
INC-110364,2025-07-22 17:09:45,Tirana,Don Bosko,Cat,1,Senior,Unknown,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,No,22,P3,51.26,Shelter Intake
INC-110365,2025-08-09 08:47:49,Tirana,Don Bosko,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,High,1,0,0,0,0,0,0,1,Yes,22,P3,51.14,Treated & Released
INC-110366,2025-01-24 18:46:03,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Calm,Limping,Rain,Call,High,1,0,0,0,1,0,0,2,Yes,52,P2,11.2,Shelter Intake
INC-110367,2025-10-22 01:44:25,Tirana,21 Dhjetori,Dog,3,Adult,Fearful,Normal,Rain,Call,Medium,1,0,0,0,0,0,0,3,Yes,4,P3,57.13,Unable to Locate
INC-110368,2025-12-17 08:15:44,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Fearful,Normal,Cold,App,Low,0,0,1,0,0,0,0,4,Yes,35,P2,9.04,Unable to Locate
INC-110369,2025-05-31 13:04:14,Tirana,Ali Demi,Dog,2,Senior,Aggressive,Normal,Clear,App,Low,0,0,0,0,0,0,0,1,No,25,P3,39.66,Monitor
INC-110370,2025-04-23 17:08:36,Tirana,Don Bosko,Dog,2,Adult,Fearful,Normal,Clear,Walk-in,Medium,1,1,0,0,0,0,0,3,No,31,P3,37.38,Treated & Released
INC-110371,2025-04-28 01:27:00,Tirana,Ali Demi,Dog,1,Unknown,Weak,Unknown,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,16,P3,34.53,Referred to Partner Vet
INC-110372,2025-10-11 06:12:03,Tirana,Blloku,Cat,1,Senior,Weak,Normal,Clear,Walk-in,Low,0,1,0,1,0,0,0,4,Yes,57,P2,11.77,Treated & Released
INC-110373,2025-09-05 22:15:02,Tirana,Ali Demi,Cat,1,Adult,Weak,Normal,Clear,WhatsApp,Low,0,1,0,0,0,0,0,2,Yes,26,P3,36.34,Monitor
INC-110374,2025-08-06 12:59:00,Tirana,Rruga e Kavajës,Dog,2,Adult,Weak,Normal,Clear,WhatsApp,High,1,0,0,0,0,0,0,4,No,35,P3,46.37,Shelter Intake
INC-110375,2025-07-24 08:39:55,Tirana,Myslym Shyri,Dog,2,Adult,Weak,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,17,P3,29.3,Shelter Intake
INC-110376,2025-12-18 18:28:22,Tirana,Don Bosko,Dog,2,Adult,Fearful,Limping,Cold,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,33,P3,34.77,Referred to Partner Vet
INC-110377,2025-05-12 02:50:12,Tirana,Fresku,Dog,2,Adult,Weak,Unknown,Rain,WhatsApp,Low,0,0,0,0,0,0,0,3,Yes,20,P3,26.09,Treated & Released
INC-110378,2025-11-23 18:14:55,Tirana,Fresku,Cat,1,Adult,Weak,Normal,Clear,App,Medium,0,1,1,0,0,0,0,4,Yes,31,P3,34.01,Shelter Intake
INC-110379,2025-04-14 06:51:26,Tirana,Kombinat,Cat,1,Adult,Calm,Limping,Rain,Email,Medium,1,1,0,0,0,0,0,3,No,38,P3,49.03,Referred to Partner Vet
INC-110380,2025-12-03 18:17:34,Tirana,Rruga e Kavajës,Cat,3,Adult,Weak,Limping,Cold,Email,Low,0,0,0,0,0,0,1,3,Yes,36,P2,8.5,Monitor
INC-110381,2025-06-15 04:19:17,Tirana,Astir,Dog,2,Puppy/Kitten,Calm,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,1,No,18,P3,60.8,Treated & Released
INC-110382,2025-06-05 16:59:20,Tirana,Xhamllik,Cat,1,Puppy/Kitten,Aggressive,Normal,Heatwave,WhatsApp,High,1,0,0,0,1,0,0,3,Yes,65,P3,66.73,Treated & Released
INC-110383,2025-10-24 03:23:56,Tirana,Laprakë,Cat,1,Adult,Weak,Normal,Clear,Call,Low,0,1,0,0,0,0,1,5,No,33,P3,52.16,Monitor
INC-110384,2025-05-24 23:14:11,Tirana,Laprakë,Cat,1,Adult,Weak,Normal,Clear,Walk-in,Medium,1,0,0,0,0,0,0,4,Yes,33,P3,30.51,Shelter Intake
INC-110385,2025-09-13 04:09:12,Tirana,Ali Demi,Cat,1,Puppy/Kitten,Calm,Normal,Clear,Call,Medium,1,0,0,1,0,0,0,3,Yes,44,P3,44.94,Treated & Released
INC-110386,2025-01-12 07:50:21,Tirana,Rruga e Kavajës,Cat,2,Puppy/Kitten,Calm,Limping,Clear,Call,High,1,0,0,0,0,0,0,1,Yes,43,P3,82.0,Monitor
INC-110387,2025-11-09 20:31:07,Tirana,21 Dhjetori,Cat,2,Adult,Fearful,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,1,Yes,21,P3,39.68,Treated & Released
INC-110388,2025-07-24 11:45:48,Tirana,Kombinat,Cat,1,Puppy/Kitten,Fearful,Unknown,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,17,P3,53.72,Treated & Released
INC-110389,2025-06-28 12:02:53,Tirana,Fresku,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,1,0,0,0,0,3,Yes,27,P3,26.09,Treated & Released
INC-110390,2025-04-07 23:36:26,Tirana,Laprakë,Dog,4,Adult,Calm,Unknown,Clear,Call,Medium,1,0,0,0,0,0,0,1,No,19,P3,95.49,Treated & Released
INC-110391,2025-07-28 01:47:01,Tirana,Myslym Shyri,Dog,1,Puppy/Kitten,Unknown,Limping,Heatwave,Walk-in,Low,0,1,0,0,0,0,0,1,Yes,37,P2,25.65,Referred to Partner Vet
INC-110392,2025-07-29 23:18:01,Tirana,Ali Demi,Dog,1,Puppy/Kitten,Fearful,Immobile,Heatwave,Call,Low,0,0,0,0,0,0,0,2,No,42,P2,9.94,Referred to Partner Vet
INC-110393,2025-04-22 10:27:09,Tirana,Xhamllik,Dog,1,Adult,Unknown,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,Yes,14,P3,40.47,Treated & Released
INC-110394,2025-03-15 09:35:33,Tirana,21 Dhjetori,Cat,1,Adult,Fearful,Unknown,Clear,WhatsApp,Medium,0,0,0,0,0,1,1,2,No,20,P3,43.51,Referred to Partner Vet
